job_id,job_difficulty,seniority_level,required_python,required_sql,required_statistics,required_ml,required_deep_learning,required_nlp,required_llm,required_experimentation,required_product_analytics
2177,5,mid,1,1,0,0,0,0,0,0,1
2178,5,mid,0,1,1,0,1,1,1,0,0
2179,4,senior,1,1,0,0,1,0,1,1,1
2180,2,junior,1,0,0,1,0,1,0,0,1
2181,3,mid,0,0,0,1,1,0,1,0,0
2182,4,mid,0,1,0,1,0,1,1,1,0
2183,2,junior,1,0,1,0,1,1,0,0,0
2184,1,mid,0,1,0,0,1,0,0,1,1
2185,3,junior,1,0,1,0,1,1,0,1,0
2186,3,senior,1,0,0,1,0,1,0,1,1
2187,1,mid,1,0,0,1,0,0,0,1,1
2188,4,junior,0,0,1,0,1,0,1,0,1
2189,4,senior,1,1,1,0,0,1,0,1,0
2190,1,senior,0,1,1,1,1,0,1,0,1
2191,5,junior,1,0,1,1,0,0,1,0,0
2192,4,junior,1,1,0,0,0,0,0,1,0
2193,4,junior,0,0,0,0,1,0,0,0,0
2194,4,senior,0,0,1,0,0,1,0,1,1
2195,2,junior,1,1,1,0,1,1,0,1,1
2196,5,mid,0,1,0,1,0,0,1,1,1
2197,4,senior,0,1,1,1,1,0,0,0,1
2198,5,senior,1,1,1,1,1,1,1,0,1
2199,5,senior,0,0,1,1,1,0,0,0,0
2200,1,mid,0,0,0,0,1,1,0,1,0
2201,1,senior,0,0,1,1,1,1,1,1,1
2202,3,junior,1,1,0,0,1,1,0,1,0
2203,1,mid,1,0,0,0,1,1,1,1,1
2204,1,senior,0,1,1,0,0,0,1,1,0
2205,3,mid,1,0,1,1,0,1,1,0,0
2206,5,junior,0,1,1,1,0,0,0,1,0
2207,2,junior,1,0,1,1,0,0,0,1,1
2208,5,junior,1,0,1,1,0,0,0,0,1
2209,1,junior,1,1,0,1,0,1,1,0,0
2210,2,senior,1,0,1,1,1,1,1,1,0
2211,2,mid,0,0,1,1,1,0,1,1,1
2212,2,junior,1,0,0,0,1,1,0,0,0
2213,2,senior,0,1,0,0,1,1,0,1,0
2214,4,mid,0,1,0,0,0,1,1,0,0
2215,3,junior,1,0,1,1,1,0,1,0,0
2216,2,mid,1,0,0,1,0,1,1,1,1
2217,1,junior,1,0,1,0,0,1,1,0,1
2218,1,junior,0,1,0,1,1,0,1,0,1
2219,5,senior,1,0,0,1,0,0,1,0,1
2220,1,junior,0,0,1,0,0,0,0,0,0
2221,4,mid,0,0,0,0,1,0,0,1,1
2222,3,mid,1,0,0,0,1,0,0,1,1
2223,1,senior,1,1,1,1,1,1,1,0,1
2224,2,mid,0,1,1,1,1,1,0,1,0
2225,5,mid,0,1,1,0,1,1,1,0,1
2226,3,senior,1,1,1,1,1,1,1,1,1
2227,4,junior,1,1,0,1,0,1,1,1,1
2228,5,senior,1,1,0,1,0,0,0,0,1
2229,5,mid,0,0,1,1,0,0,1,0,1
2230,1,junior,0,0,1,1,1,1,1,0,1
2231,4,junior,0,0,0,0,1,1,1,1,0
2232,2,junior,1,0,1,1,0,0,1,0,0
2233,3,mid,1,1,1,1,1,1,0,1,1
2234,4,junior,1,0,0,1,0,0,1,0,1
2235,1,senior,0,0,1,0,0,1,1,1,1
2236,4,mid,1,0,0,0,0,0,0,1,0
2237,2,senior,1,1,0,1,1,1,0,0,1
2238,4,mid,1,1,0,0,1,1,0,1,1
2239,5,mid,0,1,0,1,0,1,0,1,0
2240,4,mid,1,0,1,1,1,1,1,0,0
2241,4,senior,1,1,1,0,0,0,1,1,1
2242,1,senior,0,0,1,1,0,1,1,1,1
2243,1,senior,1,0,0,1,1,0,0,0,1
2244,5,mid,0,1,1,1,0,1,0,0,0
2245,1,mid,0,1,1,1,1,1,0,1,0
2246,4,junior,1,1,0,0,0,0,0,1,1
2247,3,junior,1,1,1,0,1,1,0,1,1
2248,1,senior,0,1,0,0,0,0,0,1,0
2249,5,mid,0,0,1,1,0,1,0,0,1
2250,5,mid,1,1,0,1,0,1,0,0,0
2251,2,junior,0,1,0,1,1,1,1,0,1
2252,3,mid,1,0,0,1,1,0,0,0,0
2253,5,senior,1,0,0,0,1,0,0,0,1
2254,3,junior,0,0,0,1,0,0,1,1,1
2255,3,junior,1,1,0,0,0,0,1,1,1
2256,2,senior,0,0,0,1,1,1,0,1,0
2257,3,junior,0,1,1,0,1,0,1,0,1
2258,1,senior,1,0,0,0,0,1,0,0,1
2259,4,junior,1,0,1,1,0,0,1,1,1
2260,1,junior,1,0,0,1,0,1,1,1,0
2261,2,mid,1,1,1,0,1,0,1,1,0
2262,3,junior,0,1,0,0,0,1,0,1,1
2263,4,mid,1,1,1,1,0,0,0,0,0
2264,4,junior,0,1,1,1,1,1,1,0,0
2265,1,junior,1,1,0,1,0,1,0,1,1
2266,4,senior,0,0,0,0,0,1,1,0,0
2267,1,junior,1,1,1,1,1,1,0,1,1
2268,3,junior,1,0,1,0,0,1,1,1,0
2269,1,senior,0,0,0,1,1,1,0,0,1
2270,4,mid,1,0,0,0,0,1,0,0,1
2271,4,senior,1,1,0,0,1,1,0,1,0
2272,2,senior,0,1,0,0,0,0,0,0,0
2273,5,junior,0,1,1,1,1,0,1,0,1
2274,1,junior,0,0,1,0,1,0,0,0,1
2275,1,senior,1,0,1,0,0,1,0,0,0
2276,3,senior,0,0,1,0,0,0,1,0,1
2277,1,junior,0,1,1,1,0,0,0,0,1
2278,5,senior,1,0,1,1,0,1,1,0,1
2279,2,mid,1,1,0,1,0,1,1,1,1
2280,2,mid,1,1,0,1,1,0,1,1,1
2281,1,senior,1,0,1,0,0,0,1,0,0
2282,1,junior,1,0,1,1,0,1,1,1,0
2283,1,senior,0,1,0,0,1,1,1,0,0
2284,4,senior,0,0,0,1,1,0,1,0,0
2285,3,mid,0,1,0,0,1,1,1,0,0
2286,5,senior,0,0,1,1,0,0,0,0,0
2287,5,senior,1,1,1,0,0,1,1,1,0
2288,5,senior,1,1,0,1,1,1,0,0,0
2289,3,senior,0,1,1,1,0,1,0,1,0
2290,5,mid,0,1,0,1,0,1,1,0,0
2291,2,junior,0,1,1,1,1,1,1,0,1
2292,1,junior,1,0,1,0,0,1,1,0,0
2293,2,senior,0,0,1,1,0,1,1,1,0
2294,1,junior,0,0,1,1,0,0,1,0,0
2295,5,senior,1,1,0,0,0,1,0,0,1
2296,4,junior,0,0,0,1,0,0,1,1,0
2297,4,senior,1,0,1,0,0,1,0,1,1
2298,5,senior,0,1,1,0,0,1,1,1,1
2299,4,junior,0,1,1,1,1,1,1,1,0
2300,2,junior,0,1,1,1,0,1,0,0,1
2301,1,mid,1,0,0,1,0,1,0,0,0
2302,2,junior,1,0,0,0,0,1,0,1,1
2303,4,senior,1,0,1,1,1,0,0,0,0
2304,3,mid,1,0,0,1,1,0,1,1,1
2305,1,junior,0,0,0,1,1,0,0,0,1
2306,5,junior,1,1,1,1,1,0,0,0,0
2307,3,junior,1,1,0,0,1,1,1,0,1
2308,5,junior,1,1,1,1,1,1,1,1,0
2309,4,senior,1,0,0,0,1,1,0,0,1
2310,3,senior,1,0,0,0,0,1,0,0,0
2311,5,junior,1,1,1,1,0,1,1,1,0
2312,2,senior,1,1,1,1,1,1,0,1,0
2313,4,junior,0,1,1,0,1,0,0,1,1
2314,3,senior,0,1,0,0,1,0,0,1,1
2315,1,mid,0,0,1,1,0,0,1,0,0
2316,3,mid,1,0,0,0,1,1,1,1,0
2317,1,senior,0,1,1,1,1,0,0,1,0
2318,4,junior,1,0,0,0,1,1,0,1,0
2319,5,mid,0,0,0,0,0,1,0,1,0
2320,3,mid,1,1,1,0,1,0,0,1,0
2321,4,junior,1,0,0,1,0,0,0,0,0
2322,4,senior,0,1,0,1,1,1,0,0,1
2323,4,mid,0,1,0,1,0,0,0,0,0
2324,1,senior,0,0,0,0,1,0,1,0,0
2325,4,junior,1,0,0,0,0,0,1,0,0
2326,1,junior,1,1,1,1,0,0,0,1,0
2327,3,junior,1,1,1,0,1,1,1,0,0
2328,4,junior,0,1,0,0,1,1,0,0,1
2329,2,mid,0,0,1,0,0,0,1,0,1
2330,1,junior,1,1,1,1,1,0,1,1,1
2331,5,senior,1,0,0,0,0,0,0,1,1
2332,2,junior,0,1,1,1,0,0,1,1,0
2333,5,senior,1,1,0,0,0,1,1,0,1
2334,5,junior,0,0,0,0,0,1,0,0,0
2335,4,senior,0,0,1,1,0,0,1,1,0
2336,4,mid,0,1,0,0,1,1,1,0,1
2337,4,junior,1,1,0,1,0,0,1,0,0
2338,4,senior,0,0,0,0,0,1,0,0,0
2339,5,junior,1,1,0,1,0,1,0,0,0
2340,1,junior,1,1,0,0,1,1,1,0,0
2341,2,senior,1,1,1,0,0,1,1,0,1
2342,4,senior,1,0,1,0,0,1,0,1,1
2343,4,senior,0,0,1,0,1,0,0,0,0
2344,3,mid,0,0,0,0,1,1,0,1,0
2345,1,junior,0,1,1,1,0,0,0,1,0
2346,1,mid,1,0,0,0,0,1,0,0,1
2347,4,mid,0,0,1,1,1,1,1,0,1
2348,4,mid,1,1,0,1,1,1,1,0,0
2349,2,junior,0,1,1,1,0,0,1,0,1
2350,5,junior,0,0,1,1,0,1,1,0,1
2351,3,senior,0,0,0,1,1,1,0,0,1
2352,2,junior,0,1,0,0,1,0,1,1,0
2353,5,mid,1,1,1,1,1,0,1,1,1
2354,3,senior,0,1,0,0,0,1,1,1,1
2355,1,senior,0,1,1,0,1,0,0,0,0
2356,5,senior,1,0,1,0,1,0,1,0,1
2357,5,senior,0,1,1,1,1,0,0,0,1
2358,1,mid,0,0,1,0,1,0,1,0,0
2359,4,junior,0,0,1,1,0,1,0,1,0
2360,4,mid,1,1,0,0,1,1,1,1,1
2361,2,mid,0,1,1,1,0,1,1,0,0
2362,5,mid,0,1,1,1,1,0,0,1,0
2363,5,mid,1,0,1,0,0,0,0,1,1
2364,3,junior,1,1,1,0,1,1,0,0,1
2365,2,mid,1,1,1,1,0,1,1,1,1
2366,5,senior,0,0,1,0,0,0,0,1,0
2367,4,junior,0,0,0,1,1,0,0,0,1
2368,5,junior,1,0,0,1,1,0,0,1,1
2369,2,senior,0,1,1,1,1,1,0,0,1
2370,3,mid,0,0,1,0,1,1,1,1,0
2371,5,senior,1,0,0,0,0,1,1,1,0
2372,1,senior,1,1,1,1,0,0,0,1,1
2373,1,junior,1,0,0,0,1,1,0,0,0
2374,1,mid,1,0,1,1,1,0,0,0,0
2375,5,senior,0,0,0,0,1,0,1,0,1
2376,5,mid,1,0,1,1,1,1,1,1,1
2377,3,mid,0,0,0,0,0,0,1,1,0
2378,2,senior,0,1,1,0,1,0,1,0,1
2379,1,junior,1,0,0,0,0,1,1,1,1
2380,1,junior,1,1,1,1,0,1,1,1,1
2381,1,junior,0,1,1,0,1,0,0,1,0
2382,4,junior,1,1,0,1,1,0,0,0,1
2383,4,senior,1,0,0,0,1,0,1,1,1
2384,1,senior,0,0,1,1,1,0,0,0,0
2385,4,senior,0,0,1,0,1,0,0,0,0
2386,1,junior,0,1,1,0,1,0,1,0,0
2387,1,mid,1,0,0,0,0,1,1,1,0
2388,3,senior,1,1,0,0,0,1,0,1,0
2389,3,senior,0,0,1,1,1,1,0,0,0
2390,3,mid,1,0,1,1,0,0,0,0,1
2391,1,junior,0,1,1,0,1,1,0,0,1
2392,4,senior,0,0,0,0,1,0,1,1,0
2393,4,senior,1,0,0,1,1,0,0,1,0
2394,4,mid,1,0,0,0,1,1,0,0,0
2395,4,senior,1,0,1,0,1,1,0,0,1
2396,2,junior,0,0,1,0,1,0,0,0,0
2397,3,mid,1,1,0,1,1,1,1,1,1
2398,1,mid,1,0,1,0,0,1,0,1,0
2399,5,mid,0,0,1,0,0,0,1,0,1
2400,4,senior,0,0,1,0,1,0,0,0,1
2401,2,senior,0,1,1,0,1,1,1,1,0
2402,5,senior,1,0,1,0,0,0,1,1,0
2403,1,junior,1,0,0,0,1,0,1,1,1
2404,5,senior,1,0,0,0,1,1,0,1,0
2405,3,senior,0,1,0,1,0,0,0,0,1
2406,1,senior,0,1,0,0,0,1,1,0,1
2407,1,mid,1,0,0,1,0,0,1,0,0
2408,4,senior,1,1,0,1,1,1,1,0,0
2409,3,mid,1,1,1,0,1,0,1,0,1
2410,2,mid,0,0,0,1,0,1,1,1,1
2411,4,junior,0,0,1,0,1,1,1,0,0
2412,4,senior,1,1,1,1,1,0,0,1,0
2413,3,junior,0,1,1,0,0,1,1,0,0
2414,5,mid,0,1,1,1,1,1,0,1,1
2415,3,mid,1,0,0,1,0,0,0,1,0
2416,3,junior,1,1,0,0,0,0,1,0,0
2417,5,mid,1,0,1,0,0,0,1,0,0
2418,5,mid,0,0,0,1,1,1,1,1,0
2419,5,mid,1,1,0,1,0,0,1,1,1
2420,4,junior,0,0,0,0,1,0,1,0,0
2421,5,junior,0,0,1,0,0,1,0,1,0
2422,4,senior,0,1,0,0,0,0,1,0,1
2423,2,senior,0,1,1,0,1,0,1,1,1
2424,4,junior,1,1,0,0,1,1,1,0,1
2425,5,senior,0,1,0,0,0,1,0,1,1
2426,5,junior,0,0,0,0,1,1,0,0,1
2427,3,mid,0,1,0,1,0,1,0,0,0
2428,1,mid,0,0,0,1,0,0,1,0,0
2429,5,mid,1,0,0,0,0,1,1,1,0
2430,3,junior,1,1,0,1,0,1,1,1,0
2431,1,junior,1,0,1,0,1,1,0,1,1
2432,4,senior,1,0,0,0,1,1,0,1,0
2433,2,mid,1,0,1,1,0,0,1,1,0
2434,1,junior,0,1,0,1,1,0,0,0,1
2435,3,junior,1,1,0,1,0,1,1,1,0
2436,1,junior,0,1,1,1,1,0,1,1,0
2437,2,mid,0,0,1,1,1,0,0,1,1
2438,5,senior,0,1,1,0,0,0,1,1,0
2439,2,senior,1,0,1,1,0,1,0,0,0
2440,5,mid,0,1,0,1,1,1,0,0,1
2441,4,junior,1,0,0,1,1,1,0,1,1
2442,2,junior,1,0,1,1,0,1,1,1,0
2443,3,mid,1,0,1,1,1,1,1,0,1
2444,5,junior,0,1,0,0,1,1,0,1,1
2445,2,mid,0,1,0,0,0,1,0,1,0
2446,5,senior,0,1,1,0,1,0,1,0,0
2447,1,junior,0,1,1,1,0,0,0,1,0
2448,3,mid,1,0,0,1,0,0,0,1,1
2449,1,junior,0,0,0,1,0,1,1,1,0
2450,3,mid,1,0,1,1,0,1,1,0,0
2451,2,junior,0,0,0,0,1,1,1,0,1
2452,1,senior,1,1,0,1,0,1,1,0,0
2453,3,senior,1,1,0,1,1,1,0,0,0
2454,2,senior,1,0,0,1,0,1,0,1,1
2455,4,senior,1,0,0,1,1,1,0,1,1
2456,5,mid,1,1,1,1,0,1,1,1,1
2457,5,senior,0,0,1,1,0,1,1,0,0
2458,2,senior,1,1,0,1,0,1,0,0,0
2459,4,senior,0,1,1,0,0,1,0,1,1
2460,1,junior,0,1,1,1,0,1,0,1,0
2461,3,junior,0,0,0,0,1,1,1,0,0
2462,1,mid,1,1,0,0,1,1,0,1,1
2463,3,senior,0,1,0,0,0,1,1,0,0
2464,1,mid,0,1,0,1,0,1,1,0,1
2465,1,junior,1,1,1,1,0,0,0,0,0
2466,4,junior,1,0,0,0,1,0,0,0,1
2467,4,senior,1,0,0,1,0,1,0,0,0
2468,1,junior,1,1,1,0,0,1,1,0,1
2469,4,mid,0,1,1,0,0,0,0,1,1
2470,3,senior,0,1,1,1,0,1,0,0,0
2471,1,senior,0,0,1,0,0,0,0,1,0
2472,3,mid,1,1,0,0,0,1,1,1,0
2473,1,senior,1,1,0,0,0,1,1,0,0
2474,4,junior,0,0,1,0,1,1,0,0,1
2475,5,senior,1,1,0,0,0,0,0,0,0
2476,4,junior,0,0,1,1,0,0,0,0,1
2477,1,senior,0,0,0,1,1,0,1,0,1
2478,2,senior,0,0,1,1,0,0,1,0,1
2479,2,junior,1,0,1,1,0,0,1,1,0
2480,2,senior,1,1,0,0,0,0,1,0,1
2481,1,senior,1,1,0,0,0,1,0,1,0
2482,4,junior,0,0,1,0,0,1,0,1,0
2483,5,junior,0,0,1,1,1,0,1,0,1
2484,3,junior,0,0,0,1,1,1,0,0,1
2485,2,junior,0,0,0,0,0,0,1,0,0
2486,2,mid,0,0,1,0,0,0,0,1,1
2487,1,mid,1,1,0,1,0,1,1,1,1
2488,1,mid,0,0,1,0,0,0,1,1,0
2489,1,senior,1,1,1,1,0,0,1,0,0
2490,5,mid,1,1,0,0,1,1,1,0,0
2491,4,senior,1,0,0,0,0,1,1,0,0
2492,1,junior,1,0,0,0,1,1,1,0,0
2493,3,junior,1,1,1,0,0,0,1,1,0
2494,1,junior,0,1,1,0,0,1,0,0,1
2495,5,mid,1,0,1,1,0,1,1,1,1
2496,3,mid,1,1,1,0,0,0,1,1,1
2497,2,mid,1,1,0,1,1,1,0,0,0
2498,3,junior,1,1,1,1,0,0,0,0,0
2499,2,senior,1,0,0,0,1,0,1,0,0
2500,4,senior,0,0,1,0,1,0,0,1,1
2501,5,senior,0,1,1,1,1,1,1,1,0
2502,5,junior,0,1,0,1,0,0,0,0,1
2503,2,mid,0,0,1,0,1,0,0,0,1
2504,1,mid,0,0,1,0,0,1,0,0,1
2505,4,junior,1,1,1,1,0,1,1,0,1
2506,3,junior,0,1,1,0,1,0,0,1,1
2507,3,junior,1,0,1,1,0,0,1,0,1
2508,4,senior,1,0,1,0,1,1,0,0,1
2509,4,senior,0,1,0,1,1,1,0,1,1
2510,4,senior,0,0,0,1,1,0,1,1,0
2511,1,senior,1,1,1,1,0,0,1,0,1
2512,2,senior,0,1,1,0,0,1,1,0,0
2513,2,senior,0,0,0,0,0,0,1,1,1
2514,1,mid,0,1,0,0,1,0,0,0,0
2515,5,junior,0,1,0,0,1,1,0,1,0
2516,1,junior,1,0,1,0,0,0,0,1,1
2517,3,junior,1,0,1,0,1,1,0,1,0
2518,4,senior,1,1,0,0,1,1,1,0,0
2519,1,junior,0,1,0,1,0,1,1,0,0
2520,4,mid,0,0,0,0,0,1,1,1,0
2521,5,mid,0,0,0,1,0,0,0,1,1
2522,5,junior,0,0,1,1,1,1,1,1,0
2523,2,senior,1,0,1,1,0,0,0,0,1
2524,1,mid,1,0,0,0,0,1,1,0,0
2525,3,senior,0,1,1,0,1,1,1,1,0
2526,3,junior,0,1,1,1,0,0,0,1,1
2527,4,junior,0,1,1,1,0,1,0,1,0
2528,4,mid,1,0,1,1,1,0,1,0,1
2529,4,mid,0,1,1,0,0,0,1,1,0
2530,4,mid,0,0,1,0,1,0,0,1,1
2531,3,mid,0,1,0,0,0,1,1,0,0
2532,4,senior,1,0,0,1,0,0,1,0,1
2533,5,mid,0,1,0,0,0,1,0,0,1
2534,1,mid,0,0,0,1,0,1,0,0,0
2535,5,mid,0,0,0,0,0,1,0,0,0
2536,1,junior,1,0,0,0,0,0,0,0,0
2537,5,mid,1,1,1,0,1,1,1,0,1
2538,5,junior,0,0,1,1,0,1,0,0,0
2539,3,junior,1,1,0,0,1,1,0,0,1
2540,5,junior,0,1,0,0,0,0,1,0,1
2541,1,junior,1,1,1,1,1,0,0,0,0
2542,3,junior,0,1,1,0,1,1,0,1,0
2543,1,mid,1,0,1,0,0,1,1,1,0
2544,2,mid,0,0,0,0,1,1,0,1,1
2545,4,junior,1,1,0,0,0,1,1,0,1
2546,5,mid,0,1,1,1,1,1,1,0,0
2547,4,junior,1,1,1,0,0,1,0,0,0
2548,4,senior,1,0,1,1,0,1,0,0,0
2549,4,mid,0,0,1,0,0,1,1,1,1
2550,2,junior,0,0,1,1,0,1,1,1,0
2551,4,senior,1,0,0,1,0,0,0,0,0
2552,5,mid,0,1,0,1,1,0,1,0,0
2553,5,mid,0,1,0,1,0,0,0,1,1
2554,2,senior,1,1,0,0,1,0,0,1,0
2555,4,senior,1,1,0,1,1,0,0,0,0
2556,1,mid,0,1,1,0,0,1,1,0,1
2557,4,junior,1,1,1,1,1,1,1,1,0
2558,4,mid,1,0,0,0,1,1,0,1,0
2559,3,junior,0,1,0,1,0,0,0,1,1
2560,4,senior,1,1,0,1,0,1,0,1,1
2561,5,mid,1,1,0,0,1,0,0,1,0
2562,4,mid,0,0,0,1,1,1,1,0,1
2563,3,mid,1,1,0,0,0,1,1,1,1
2564,5,mid,1,0,0,0,0,1,0,0,0
2565,4,senior,0,1,0,1,1,1,0,0,0
2566,4,senior,0,0,1,0,1,0,1,1,0
2567,3,mid,1,1,1,1,1,1,1,0,0
2568,1,mid,1,0,1,1,1,1,0,0,0
2569,1,mid,0,1,0,0,1,1,1,1,0
2570,5,mid,0,0,1,1,1,0,0,0,1
2571,5,senior,1,1,0,0,1,1,0,1,0
2572,2,mid,1,0,0,1,1,1,0,1,0
2573,1,senior,0,1,0,0,1,1,0,1,1
2574,5,mid,0,1,0,0,0,0,0,0,0
2575,2,junior,0,0,1,0,0,0,0,1,0
2576,3,senior,0,1,0,1,1,1,1,1,1
2577,4,senior,0,0,1,1,1,1,1,0,0
2578,2,junior,0,1,0,1,1,1,0,1,1
2579,1,mid,0,1,1,0,1,1,0,0,1
2580,1,mid,0,0,0,1,0,0,1,1,1
2581,4,junior,1,0,1,1,1,0,1,0,0
2582,5,junior,0,0,1,1,0,1,0,0,1
2583,4,senior,0,0,1,1,1,1,0,0,1
2584,2,junior,0,0,1,1,0,0,1,0,0
2585,4,mid,1,0,1,1,0,1,1,1,1
2586,5,senior,1,1,1,1,0,0,0,0,1
2587,1,senior,0,0,0,1,0,1,1,1,0
2588,1,senior,0,0,1,1,0,0,1,0,0
2589,2,senior,1,1,0,0,1,0,0,1,1
2590,2,junior,0,1,1,0,0,0,0,1,0
2591,1,junior,1,0,1,1,1,1,0,0,0
2592,4,mid,0,0,0,0,1,1,0,0,1
2593,5,mid,0,0,1,0,0,0,1,0,0
2594,3,senior,1,1,1,0,0,1,0,1,0
2595,2,junior,0,1,0,0,0,0,1,0,1
2596,1,mid,0,1,0,0,0,1,1,0,0
2597,5,mid,0,0,0,0,0,1,0,1,0
2598,3,junior,0,1,1,1,1,1,1,0,0
2599,1,senior,0,0,0,1,0,1,1,0,1
2600,2,senior,1,1,0,1,0,0,0,1,1
2601,4,mid,0,0,0,0,0,1,0,1,1
2602,1,mid,0,0,1,1,1,1,0,0,1
2603,4,senior,0,1,0,0,1,1,0,0,0
2604,3,mid,0,0,0,1,0,1,1,1,0
2605,2,senior,0,0,1,0,1,1,0,1,0
2606,1,mid,0,0,0,1,0,1,0,0,0
2607,5,junior,1,0,1,0,1,0,1,1,1
2608,1,senior,1,0,0,1,1,0,0,1,1
2609,2,mid,1,0,1,0,0,0,1,0,0
2610,2,senior,1,1,1,1,1,0,1,1,0
2611,3,junior,0,0,1,1,0,0,1,0,0
2612,2,mid,1,0,0,1,0,1,1,0,0
2613,4,junior,0,1,1,1,1,0,1,1,0
2614,5,junior,0,0,0,0,0,0,1,1,1
2615,5,senior,0,1,1,1,1,1,0,1,0
2616,2,mid,1,0,0,1,0,0,1,0,0
2617,1,senior,0,0,0,1,0,1,1,0,0
2618,5,senior,0,0,0,1,0,0,0,1,0
2619,3,junior,1,1,1,1,0,0,1,0,0
2620,5,senior,1,0,0,1,0,1,1,1,1
2621,4,mid,1,1,0,0,1,0,0,0,0
2622,2,senior,1,0,1,1,1,0,0,0,0
2623,5,mid,1,1,1,1,0,1,0,0,0
2624,5,junior,1,1,0,1,0,1,0,0,1
2625,3,mid,0,0,0,1,1,1,1,0,1
2626,4,senior,1,1,0,0,1,0,0,0,1
2627,1,senior,1,0,0,0,0,0,1,0,1
2628,1,junior,0,1,0,0,1,1,0,0,1
2629,1,senior,0,1,1,0,1,0,1,1,1
2630,5,junior,0,1,1,0,1,1,0,1,0
2631,4,senior,1,1,0,0,0,1,1,0,1
2632,5,junior,0,0,1,1,1,1,1,0,0
2633,2,senior,0,0,0,1,1,0,0,1,1
2634,5,senior,0,0,0,1,1,0,0,1,0
2635,2,senior,1,1,1,1,0,0,0,1,0
2636,5,senior,1,1,0,1,1,1,0,0,1
2637,5,junior,1,0,1,0,1,1,1,0,1
2638,2,senior,0,0,1,0,1,1,0,0,0
2639,1,senior,0,0,0,0,1,0,1,0,1
2640,1,mid,0,0,0,1,1,0,1,1,0
2641,5,junior,1,0,1,0,1,0,0,1,0
2642,2,mid,0,0,1,1,1,0,1,0,1
2643,2,senior,0,1,0,1,0,0,1,1,1
2644,3,junior,1,0,1,1,1,1,0,0,1
2645,5,mid,0,1,1,0,1,0,1,1,0
2646,5,senior,1,0,1,0,1,0,1,0,0
2647,3,mid,1,1,0,1,1,0,0,0,0
2648,1,senior,0,0,0,0,0,0,1,0,1
2649,2,mid,0,1,1,0,0,0,1,1,0
2650,5,mid,1,0,0,0,0,1,1,1,1
2651,5,mid,0,1,1,1,1,0,0,1,0
2652,1,mid,1,1,0,1,1,1,1,0,1
2653,5,senior,0,1,1,0,1,1,0,1,0
2654,4,mid,0,0,0,0,0,0,0,1,0
2655,4,junior,1,0,0,0,1,1,0,1,1
2656,5,junior,0,1,0,0,1,0,0,1,1
2657,1,junior,0,0,1,0,0,0,0,0,1
2658,5,senior,1,0,1,1,0,1,0,0,1
2659,3,senior,0,0,0,1,1,1,1,1,1
2660,5,mid,1,1,1,1,1,1,1,1,0
2661,3,mid,1,1,0,1,0,0,0,1,0
2662,3,senior,0,0,1,1,1,0,1,1,0
2663,1,mid,0,0,0,0,0,1,1,0,0
2664,3,junior,1,0,0,0,1,1,0,0,0
2665,5,junior,1,0,0,0,1,0,1,1,0
2666,5,mid,0,1,0,0,1,0,0,0,1
2667,3,junior,0,0,1,1,0,0,1,1,1
2668,4,mid,0,0,1,1,1,1,1,0,1
2669,2,mid,1,1,0,1,1,1,1,0,0
2670,2,junior,1,0,1,1,0,0,0,0,1
2671,3,junior,1,1,1,0,1,1,0,0,1
2672,2,mid,0,1,1,1,1,0,0,1,0
2673,2,junior,1,1,1,1,0,0,0,1,1
2674,5,senior,0,0,0,1,0,1,0,0,1
2675,5,mid,1,0,0,0,1,0,0,0,0
2676,4,senior,0,0,0,0,1,0,0,1,0
2677,2,mid,0,0,0,1,0,1,0,1,0
2678,1,junior,1,1,1,1,0,1,0,0,1
2679,3,senior,1,0,1,0,1,0,0,1,0
2680,5,junior,1,1,0,1,0,0,0,0,0
2681,3,junior,0,0,1,0,1,0,0,0,1
2682,3,mid,1,0,1,0,0,0,1,1,1
2683,3,mid,0,1,1,0,1,0,0,0,1
2684,1,senior,0,1,0,1,1,0,0,1,1
2685,3,mid,0,0,0,1,0,0,1,0,1
2686,2,senior,0,0,0,0,1,0,1,1,0
2687,1,senior,0,1,0,1,0,1,1,1,0
2688,2,senior,0,0,1,1,1,0,1,0,1
2689,5,senior,1,0,1,0,1,1,1,1,1
2690,4,senior,1,1,0,0,1,1,1,1,0
2691,1,senior,0,0,0,1,0,1,0,1,0
2692,5,mid,0,1,0,1,1,0,0,1,1
2693,5,mid,1,1,1,1,0,0,1,1,0
2694,2,senior,1,0,0,1,1,0,0,1,0
2695,2,senior,0,1,1,0,1,1,1,0,1
2696,2,senior,0,0,0,0,0,1,1,1,1
2697,5,senior,0,1,1,1,1,0,0,1,0
2698,1,mid,0,0,1,0,1,0,0,1,0
2699,3,mid,0,0,1,0,1,1,1,1,1
2700,4,mid,0,0,1,1,1,1,1,1,0
2701,4,senior,1,0,0,0,0,1,1,0,0
2702,3,senior,0,1,1,1,0,0,0,1,0
2703,1,junior,1,0,0,1,0,1,0,0,0
2704,1,junior,0,0,1,0,0,1,0,0,0
2705,5,senior,0,1,1,1,1,1,1,1,0
2706,1,mid,0,0,1,1,0,0,0,1,1
2707,4,mid,0,1,1,1,0,0,1,1,1
2708,2,junior,0,0,1,0,1,0,1,1,1
2709,2,junior,0,0,0,1,0,1,1,1,1
2710,4,senior,1,0,1,1,1,0,0,1,1
2711,1,senior,0,0,0,0,0,0,1,0,0
