candidate_id,years_experience,seniority_level,skill_python,skill_sql,skill_statistics,skill_ml,skill_deep_learning,skill_nlp,skill_llm,skill_experimentation,skill_product_analytics
554,3,mid,1,1,1,1,0,1,0,1,1
555,10,senior,1,1,1,1,0,0,0,1,0
556,5,mid,0,1,0,1,0,1,1,1,1
557,8,senior,1,1,1,1,1,0,0,0,1
558,9,senior,1,1,1,1,0,1,0,0,0
559,8,senior,1,1,0,1,0,0,0,1,1
560,9,senior,1,1,1,0,0,0,0,1,1
561,5,mid,0,1,0,1,0,1,1,1,1
562,0,junior,1,1,1,0,0,1,0,0,0
563,5,mid,1,0,0,1,0,0,0,1,1
564,1,junior,1,1,1,1,1,0,0,1,0
565,9,senior,1,1,1,1,1,1,0,1,0
566,2,junior,1,0,1,1,0,1,1,1,1
567,2,junior,1,1,0,1,0,0,0,0,1
568,2,junior,0,1,1,1,1,1,0,0,1
569,7,senior,1,1,1,1,0,0,0,1,0
570,6,mid,1,0,1,0,1,0,0,1,1
571,10,senior,1,1,0,1,1,0,0,1,1
572,4,mid,1,1,1,1,1,0,1,1,1
573,3,mid,1,0,1,1,1,1,1,0,1
574,0,junior,1,1,0,1,0,0,1,1,0
575,0,junior,1,1,1,1,1,1,0,1,1
576,4,mid,0,1,0,1,1,0,1,0,0
577,10,senior,1,0,1,1,1,0,0,1,1
578,5,mid,1,1,0,1,0,0,1,1,1
579,9,senior,0,0,1,0,1,0,0,1,0
580,1,junior,1,1,0,0,0,1,1,0,0
581,1,junior,1,1,1,0,1,1,1,0,1
582,9,senior,1,1,0,1,1,0,0,1,0
583,1,junior,0,1,0,1,0,1,1,1,1
584,0,junior,1,1,1,1,1,0,0,1,1
585,4,mid,1,1,1,0,1,0,0,0,1
586,10,senior,0,1,0,1,0,1,1,1,1
587,7,senior,1,1,1,1,0,1,0,1,1
588,1,junior,1,1,1,0,1,1,0,0,1
589,9,senior,1,1,1,1,0,1,1,1,0
590,9,senior,1,1,0,0,0,0,0,0,1
591,8,senior,1,1,1,1,1,0,1,1,1
592,9,senior,1,1,0,0,0,1,1,1,1
593,2,junior,1,0,1,1,0,0,0,1,1
594,10,senior,1,1,1,1,1,1,0,0,0
595,3,mid,1,0,1,1,1,0,0,1,1
596,8,senior,1,1,0,1,1,0,0,0,1
597,6,mid,1,0,1,1,1,0,0,1,1
598,8,senior,1,1,1,0,1,0,0,1,0
599,6,mid,1,0,1,0,1,0,0,1,1
600,7,senior,0,1,1,0,1,0,1,1,1
601,6,mid,1,1,1,1,0,1,0,0,1
602,8,senior,1,1,1,1,1,0,0,0,0
603,8,senior,1,0,1,1,1,0,1,1,0
604,1,junior,0,1,1,1,1,1,1,1,1
605,9,senior,0,1,1,1,1,1,0,1,1
606,5,mid,1,1,1,0,0,1,0,1,1
607,3,mid,1,1,0,0,1,1,1,1,0
608,5,mid,1,1,0,0,0,1,0,0,0
609,10,senior,1,0,0,0,1,1,0,1,1
610,9,senior,1,1,1,0,1,1,0,1,1
611,9,senior,1,1,1,0,0,1,1,0,1
612,5,mid,1,0,1,1,1,1,1,1,1
613,8,senior,0,1,1,1,1,0,1,1,1
614,4,mid,0,0,1,0,0,0,0,1,0
615,7,senior,0,1,1,0,0,0,0,1,1
616,7,senior,1,1,1,1,0,0,0,0,0
617,2,junior,1,1,1,1,1,1,0,1,1
618,2,junior,1,1,1,1,1,1,0,0,0
619,0,junior,1,0,0,1,0,0,0,0,1
620,1,junior,1,1,0,1,0,0,0,1,1
621,4,mid,1,1,1,1,1,0,0,1,1
622,5,mid,1,1,1,1,1,0,0,0,1
623,1,junior,1,1,1,0,0,1,0,1,1
624,4,mid,1,1,0,1,1,0,0,1,1
625,6,mid,1,0,0,1,0,1,0,1,1
626,2,junior,1,1,0,0,1,0,0,1,0
627,3,mid,1,1,1,1,0,0,1,0,1
628,4,mid,1,1,1,0,1,0,0,1,1
629,5,mid,0,1,1,1,1,0,0,1,1
630,4,mid,1,1,1,0,1,1,1,1,1
631,8,senior,1,1,0,1,0,1,1,1,1
632,3,mid,1,1,0,1,1,0,0,0,1
633,4,mid,1,1,0,1,0,1,0,1,1
634,4,mid,1,0,1,0,1,0,0,1,0
635,2,junior,1,1,0,1,1,0,0,1,0
636,7,senior,1,1,0,0,0,0,0,1,1
637,2,junior,1,1,1,1,1,0,1,1,0
638,3,mid,0,1,1,1,0,1,0,1,0
639,8,senior,1,1,1,0,0,0,0,0,1
640,10,senior,0,1,1,1,0,1,0,1,1
641,7,senior,1,0,1,0,0,1,1,1,1
642,10,senior,0,1,1,0,1,1,1,1,0
643,9,senior,1,1,1,1,1,0,0,1,1
644,5,mid,1,0,1,1,0,1,1,1,1
645,8,senior,1,1,1,1,0,1,1,0,1
646,3,mid,0,1,0,1,0,1,1,1,1
647,5,mid,1,0,0,0,1,1,0,1,0
648,5,mid,1,1,1,0,1,0,1,1,1
649,10,senior,1,1,1,0,1,0,1,0,1
650,9,senior,1,1,1,1,1,1,0,1,1
651,5,mid,1,0,1,1,1,0,0,1,1
652,7,senior,1,1,0,1,0,0,0,1,1
653,2,junior,1,0,1,1,0,0,0,1,0
654,8,senior,0,1,1,1,0,1,0,1,1
655,6,mid,1,1,1,1,0,0,0,0,1
656,5,mid,1,1,1,1,0,0,0,1,0
657,8,senior,1,1,0,0,0,1,0,0,1
658,6,mid,1,1,1,0,0,0,0,1,1
659,0,junior,1,1,1,0,0,0,0,1,0
660,3,mid,0,0,0,1,1,0,1,1,1
661,1,junior,0,1,0,0,1,0,0,0,1
662,8,senior,1,0,0,0,0,0,1,1,1
663,0,junior,1,0,1,1,0,0,1,1,1
664,2,junior,1,1,1,0,0,0,0,0,0
665,6,mid,1,1,1,0,1,1,1,1,1
666,7,senior,1,1,1,1,0,0,1,1,0
667,5,mid,1,1,0,0,1,0,0,0,0
668,9,senior,1,1,1,1,1,0,1,1,0
669,10,senior,0,1,0,1,0,1,0,1,1
670,1,junior,0,1,0,1,0,1,0,0,0
671,10,senior,0,0,1,0,1,0,0,0,1
672,6,mid,1,1,1,0,0,1,1,1,1
673,6,mid,1,1,1,1,1,1,0,1,0
674,1,junior,1,1,1,0,0,0,0,1,0
675,6,mid,1,1,1,1,1,0,1,0,1
676,7,senior,1,1,1,0,0,0,1,1,0
677,6,mid,1,1,1,1,1,0,1,0,1
678,0,junior,1,1,1,0,0,1,0,1,1
679,5,mid,1,1,0,1,1,0,0,1,1
680,10,senior,1,1,1,1,0,0,0,1,0
681,7,senior,1,1,1,1,1,1,1,1,1
682,1,junior,1,0,1,1,1,1,0,1,0
683,10,senior,1,0,1,0,1,0,1,1,1
684,10,senior,1,1,1,1,1,1,0,1,1
685,1,junior,1,0,0,1,0,0,0,1,1
686,8,senior,1,1,0,0,0,0,1,1,0
687,4,mid,1,0,1,0,0,1,0,1,0
688,6,mid,1,1,1,0,1,0,1,0,1
689,4,mid,1,1,1,1,0,1,0,1,1
690,8,senior,1,1,1,0,0,0,0,0,1
691,10,senior,1,1,1,1,1,1,0,0,0
692,8,senior,1,1,1,1,1,1,0,1,1
693,10,senior,1,1,1,1,0,0,0,1,1
694,10,senior,1,1,0,1,0,0,0,1,0
695,0,junior,0,1,1,0,0,0,1,1,1
696,2,junior,1,1,0,1,0,0,0,1,1
697,7,senior,1,1,0,1,1,0,0,0,0
698,6,mid,1,1,0,1,0,0,1,1,1
699,0,junior,0,1,0,1,1,0,0,1,0
700,1,junior,1,1,1,1,1,0,0,0,1
701,5,mid,1,1,1,0,0,0,1,1,0
702,6,mid,1,0,0,0,0,1,1,1,1
703,1,junior,1,0,0,1,1,0,0,0,1
704,1,junior,1,1,1,0,0,1,1,0,0
705,1,junior,1,1,0,1,1,0,1,1,0
706,6,mid,1,1,0,1,0,0,0,1,1
707,0,junior,1,1,0,1,0,0,0,0,0
708,6,mid,1,1,0,1,0,0,1,1,1
709,5,mid,0,1,1,1,1,0,0,0,0
710,5,mid,1,1,1,1,0,1,1,0,1
711,7,senior,1,1,1,1,0,0,0,1,0
712,5,mid,1,1,1,1,0,0,0,1,0
713,8,senior,1,1,0,0,1,0,1,1,1
714,8,senior,1,1,0,0,0,0,1,1,1
715,10,senior,1,0,0,1,1,1,0,1,1
716,8,senior,0,1,1,1,0,0,0,1,0
717,5,mid,1,0,1,1,1,0,0,1,1
718,5,mid,1,0,0,0,1,1,0,1,0
719,2,junior,1,0,1,1,1,1,1,1,1
720,6,mid,1,0,1,1,0,1,0,0,1
721,1,junior,1,1,1,1,0,1,1,1,1
722,10,senior,0,1,1,0,1,0,0,1,1
723,9,senior,1,1,1,1,1,1,0,1,1
724,1,junior,1,1,0,0,0,1,0,1,1
725,8,senior,1,1,1,0,1,1,0,0,0
726,1,junior,1,1,0,0,0,1,0,1,1
727,7,senior,1,1,1,1,0,0,1,1,1
728,0,junior,1,1,1,0,0,0,0,1,0
729,5,mid,0,1,1,1,0,0,0,1,1
730,7,senior,0,1,1,0,1,1,0,1,0
731,8,senior,1,1,0,1,1,0,0,0,1
732,4,mid,1,1,0,0,0,0,0,1,1
733,10,senior,0,1,1,1,0,0,0,1,1
734,8,senior,1,1,0,1,0,1,0,1,0
735,2,junior,1,0,1,1,0,0,0,1,1
736,7,senior,1,1,1,1,0,1,0,1,0
737,8,senior,0,1,1,0,0,0,0,1,0
738,3,mid,1,1,1,1,1,1,0,0,1
739,8,senior,1,1,1,1,1,0,0,0,0
740,9,senior,1,1,0,1,0,0,0,1,0
741,8,senior,1,0,1,1,0,0,0,0,1
742,8,senior,1,1,1,1,0,0,1,0,1
743,6,mid,1,1,1,0,0,1,0,0,0
744,2,junior,1,0,1,1,0,1,1,1,0
745,8,senior,1,1,1,1,0,1,0,1,1
746,4,mid,1,1,0,1,1,1,1,1,1
747,5,mid,1,1,1,1,0,0,1,1,1
748,3,mid,0,1,1,0,1,1,0,1,0
749,3,mid,0,1,0,1,0,0,0,0,1
750,1,junior,1,1,0,1,1,0,1,1,1
751,10,senior,0,1,0,1,1,1,1,1,1
752,1,junior,0,1,0,1,0,1,0,1,1
753,0,junior,0,1,0,1,0,0,0,1,1
754,10,senior,1,1,1,1,0,0,1,0,0
755,6,mid,1,1,0,0,0,0,1,0,1
756,4,mid,1,0,0,1,0,0,1,0,1
757,8,senior,1,1,1,1,0,0,1,1,0
758,4,mid,1,1,0,1,1,0,1,1,1
759,1,junior,1,1,1,1,0,0,1,1,1
760,8,senior,0,1,1,1,0,0,1,1,0
761,1,junior,1,0,1,1,1,1,0,1,1
762,6,mid,1,0,0,1,0,0,1,0,1
763,10,senior,1,0,1,0,0,0,0,1,0
764,10,senior,1,1,1,0,1,0,1,1,0
765,3,mid,1,1,0,0,1,0,1,0,1
766,8,senior,1,0,1,1,1,0,1,1,1
767,6,mid,0,1,1,0,1,1,0,1,0
768,5,mid,0,1,1,1,0,1,0,1,1
769,1,junior,1,0,1,1,0,0,0,0,1
770,4,mid,1,0,0,1,0,0,0,1,1
771,7,senior,1,1,0,1,0,1,0,1,1
772,10,senior,1,1,1,1,0,0,1,0,1
773,0,junior,1,1,1,1,1,0,0,1,1
774,7,senior,1,1,0,1,1,0,0,1,1
775,9,senior,1,1,1,1,0,0,0,1,0
776,10,senior,1,1,1,1,0,0,0,0,0
777,4,mid,1,1,1,1,0,0,0,1,1
778,1,junior,1,0,1,1,0,0,0,1,1
779,2,junior,1,1,1,1,1,1,0,0,1
780,9,senior,1,1,1,1,0,0,0,0,1
781,9,senior,1,1,0,0,1,0,0,1,0
782,7,senior,1,1,1,0,0,0,0,1,0
783,1,junior,1,0,1,1,0,0,1,1,1
784,1,junior,1,1,0,0,0,0,0,0,1
785,5,mid,0,0,0,0,0,0,0,1,0
786,6,mid,1,0,0,1,0,0,0,1,0
787,0,junior,1,1,0,1,1,1,1,1,0
788,7,senior,1,1,1,1,0,0,1,1,0
789,5,mid,0,1,0,1,0,1,1,1,0
790,0,junior,1,0,1,1,1,0,0,0,0
791,1,junior,1,1,1,1,1,0,0,0,0
792,4,mid,1,1,0,0,0,0,0,1,1
793,7,senior,1,1,0,1,0,0,0,1,0
794,9,senior,1,1,1,1,1,1,0,0,1
795,4,mid,0,1,1,0,1,1,0,0,1
796,3,mid,1,1,1,1,1,0,0,1,0
797,10,senior,1,1,1,0,1,0,1,1,0
798,5,mid,1,1,1,0,0,0,0,0,1
799,3,mid,1,1,0,1,0,0,0,1,1
800,4,mid,1,1,1,1,1,1,0,1,0
801,0,junior,0,0,1,1,0,1,0,1,1
802,3,mid,1,1,0,1,1,0,0,0,1
803,5,mid,1,1,1,1,0,0,0,1,1
804,10,senior,1,1,0,0,0,1,0,1,1
805,8,senior,1,1,1,1,0,1,0,1,0
806,8,senior,1,1,1,0,1,0,1,1,0
807,5,mid,1,0,1,1,0,0,0,0,0
808,1,junior,1,1,0,0,0,0,0,1,1
809,4,mid,1,1,1,0,0,1,0,0,0
810,10,senior,0,1,1,1,0,1,0,1,0
811,0,junior,1,1,1,1,0,0,1,0,1
812,9,senior,1,0,1,1,0,1,0,1,0
813,7,senior,0,1,1,0,1,1,0,1,0
814,3,mid,1,1,1,0,0,1,0,1,0
815,8,senior,0,0,1,1,1,0,0,1,1
816,9,senior,1,1,1,1,0,0,1,1,0
817,0,junior,1,0,0,0,1,1,0,1,1
818,1,junior,0,0,1,1,0,1,0,1,0
819,7,senior,1,1,1,1,0,0,0,0,1
820,10,senior,1,1,1,1,1,0,1,1,1
821,0,junior,1,1,1,0,1,0,0,1,1
822,7,senior,0,1,0,1,0,1,0,0,0
823,1,junior,1,1,1,1,1,1,0,0,0
824,7,senior,1,1,1,1,1,1,1,1,0
825,6,mid,0,1,1,1,1,0,0,1,0
826,0,junior,0,1,0,1,1,0,1,0,1
827,7,senior,1,1,1,1,0,0,0,0,1
828,9,senior,0,1,1,1,1,0,0,1,1
829,9,senior,1,1,1,0,0,0,0,0,1
830,0,junior,1,1,0,1,1,1,0,1,1
831,2,junior,1,1,1,1,1,0,0,1,1
832,2,junior,1,0,1,1,1,1,0,1,1
833,4,mid,1,1,1,1,1,1,1,0,1
834,1,junior,1,1,1,1,0,0,1,1,0
835,9,senior,1,0,0,0,0,1,0,0,1
836,8,senior,1,1,1,1,0,0,1,1,1
837,8,senior,1,1,0,1,0,0,1,0,0
838,2,junior,1,0,1,1,0,1,1,1,0
839,0,junior,1,1,1,0,0,0,1,1,0
840,10,senior,1,1,0,1,0,1,1,1,0
841,3,mid,1,1,1,1,1,0,0,1,0
842,7,senior,1,1,1,1,0,1,0,1,0
843,10,senior,1,0,1,0,1,1,0,1,0
844,0,junior,1,1,1,1,0,0,0,1,1
845,0,junior,1,0,1,1,1,1,0,1,1
846,0,junior,1,1,0,1,0,1,0,1,0
847,1,junior,1,1,1,1,0,1,0,1,1
848,0,junior,1,1,1,1,0,0,0,1,0
849,9,senior,1,1,1,1,0,0,0,0,0
850,6,mid,1,1,0,1,1,1,0,1,1
851,10,senior,0,1,1,1,1,1,0,1,1
852,8,senior,0,1,1,0,0,0,1,1,0
853,10,senior,1,1,1,1,0,1,0,1,1
854,2,junior,1,1,1,1,0,0,0,1,0
855,3,mid,1,0,1,0,1,1,0,1,0
856,9,senior,1,1,1,1,1,0,0,1,1
857,2,junior,1,0,1,1,0,0,0,0,1
858,0,junior,1,1,1,1,0,0,0,1,0
859,7,senior,1,1,0,1,0,1,0,0,1
860,8,senior,0,1,1,0,0,0,0,1,1
861,10,senior,1,1,0,0,1,0,0,1,1
862,10,senior,1,0,1,1,0,0,0,1,0
863,1,junior,1,1,0,0,1,0,0,1,0
864,8,senior,0,1,1,1,0,0,0,1,1
865,9,senior,1,1,1,1,0,0,1,1,1
866,7,senior,1,1,1,0,1,0,1,1,1
867,9,senior,1,1,0,0,0,0,0,1,1
868,9,senior,0,1,1,0,1,0,0,0,1
869,4,mid,1,1,0,1,0,0,1,1,1
870,0,junior,1,1,0,1,1,0,0,1,1
871,5,mid,1,1,1,1,1,0,1,1,1
872,2,junior,1,1,0,1,1,1,0,0,1
873,1,junior,0,1,1,1,0,0,0,1,1
874,1,junior,0,1,1,0,1,1,0,1,1
875,7,senior,1,1,1,0,1,0,1,0,1
876,5,mid,0,1,1,0,0,0,1,1,1
877,5,mid,1,1,1,1,1,0,0,1,1
878,8,senior,1,1,1,1,0,0,0,1,1
879,6,mid,1,0,1,1,0,0,0,1,1
880,6,mid,1,1,0,0,0,1,0,1,1
881,0,junior,0,1,0,1,0,0,0,0,1
882,9,senior,1,1,0,1,0,0,0,1,1
883,4,mid,1,1,1,1,0,0,0,1,1
884,1,junior,1,1,0,0,1,1,1,1,1
885,8,senior,1,1,1,0,0,0,0,1,1
886,8,senior,1,1,1,1,0,0,0,1,1
887,0,junior,0,1,1,1,0,0,1,1,0
888,2,junior,1,0,0,1,0,0,0,1,1
889,0,junior,1,1,0,1,0,1,0,0,0
890,2,junior,1,1,1,1,1,1,0,1,0
891,1,junior,1,1,0,0,0,0,0,1,1
892,7,senior,1,1,1,0,1,0,0,1,0
893,5,mid,1,1,0,0,0,0,0,1,0
894,10,senior,1,1,1,1,0,0,1,0,0
895,8,senior,1,1,0,1,0,1,1,0,1
896,6,mid,1,1,1,1,1,0,0,0,0
897,5,mid,1,1,1,1,0,1,1,0,1
898,0,junior,1,1,0,0,1,0,0,1,1
899,0,junior,1,1,1,1,1,1,1,1,0
900,6,mid,1,1,1,1,1,1,0,1,1
901,0,junior,1,1,0,0,0,0,0,1,1
902,0,junior,1,1,1,1,0,0,1,0,1
903,2,junior,1,1,0,1,0,1,1,1,1
904,9,senior,1,1,1,0,1,1,0,1,1
905,5,mid,1,1,1,1,1,0,0,1,0
906,7,senior,1,1,0,1,0,0,1,1,0
907,4,mid,1,0,1,1,0,0,0,1,1
908,1,junior,1,1,1,1,1,0,1,1,1
909,4,mid,1,1,1,0,0,0,1,0,1
910,1,junior,1,1,0,1,0,0,1,1,0
911,8,senior,1,1,1,1,0,0,0,1,0
912,2,junior,1,1,1,1,0,1,0,1,0
913,4,mid,0,0,1,1,0,0,0,0,1
914,10,senior,0,0,1,1,1,0,1,1,1
915,6,mid,1,1,0,1,0,1,1,1,0
916,5,mid,1,0,0,0,1,1,0,0,0
917,5,mid,1,0,0,0,0,1,0,0,1
918,8,senior,1,1,0,1,1,1,0,0,1
919,2,junior,1,1,1,1,0,0,0,0,1
920,7,senior,0,0,0,1,0,1,1,0,1
921,9,senior,1,1,1,0,0,0,0,1,1
922,6,mid,1,1,1,0,0,0,1,1,1
923,4,mid,1,0,1,0,0,0,0,0,1
924,1,junior,1,0,1,1,1,0,0,0,1
925,2,junior,1,1,1,1,0,0,0,1,1
926,10,senior,1,0,1,1,1,0,1,1,1
927,5,mid,1,1,0,1,1,1,1,1,0
928,3,mid,1,1,0,1,1,0,0,1,1
929,4,mid,1,1,0,1,1,0,0,1,1
930,6,mid,0,1,0,0,1,1,0,0,1
931,5,mid,1,1,1,1,0,0,1,1,1
932,7,senior,1,1,0,1,0,1,0,1,1
933,2,junior,1,0,1,1,1,0,0,1,1
934,7,senior,1,1,1,1,1,0,1,1,1
935,4,mid,1,1,1,0,1,0,1,1,0
936,10,senior,1,1,1,1,1,0,0,1,1
937,1,junior,0,1,1,1,0,0,1,1,0
938,1,junior,1,1,1,1,0,0,0,1,1
939,5,mid,0,1,1,1,0,0,0,1,1
940,5,mid,1,1,0,1,0,0,1,1,0
941,7,senior,1,0,1,0,0,1,0,0,0
942,4,mid,1,1,1,0,1,0,0,1,1
943,10,senior,1,0,1,0,1,0,0,1,1
944,5,mid,1,1,1,0,0,0,1,1,1
945,1,junior,1,1,1,1,0,0,0,1,0
946,1,junior,1,1,1,1,1,1,1,1,1
947,10,senior,1,1,1,1,0,0,0,1,1
948,1,junior,1,0,1,0,0,1,0,1,0
949,10,senior,1,1,0,0,0,0,1,0,0
950,3,mid,1,1,0,0,1,0,0,1,1
951,1,junior,1,0,1,1,1,1,0,1,1
952,3,mid,1,1,0,1,0,1,0,1,1
953,6,mid,1,1,0,0,1,1,0,0,1
954,4,mid,1,1,1,1,0,0,0,1,1
955,8,senior,1,1,1,1,1,1,0,1,0
956,6,mid,1,1,1,0,0,1,0,1,1
957,4,mid,1,1,1,1,1,1,1,1,0
958,6,mid,0,0,0,1,1,0,1,1,1
959,10,senior,1,1,1,0,0,0,0,1,1
960,4,mid,1,0,1,1,1,0,1,1,0
961,1,junior,1,0,0,1,0,0,0,0,1
962,4,mid,1,1,1,0,1,1,0,0,1
963,9,senior,1,1,0,0,1,0,0,1,1
964,2,junior,1,1,1,1,0,1,1,1,1
965,10,senior,1,1,1,1,1,0,0,1,1
966,6,mid,1,0,1,0,0,0,1,1,1
967,6,mid,1,1,1,0,1,0,0,1,1
968,3,mid,1,1,0,1,0,1,1,0,1
969,10,senior,1,0,1,1,0,1,0,1,1
970,0,junior,0,1,1,0,0,0,0,1,1
971,3,mid,1,1,0,1,0,1,1,1,1
972,4,mid,1,0,0,1,0,0,0,1,1
973,5,mid,1,1,0,1,1,0,0,0,1
974,5,mid,1,1,0,1,0,0,0,1,0
975,1,junior,1,1,1,0,0,0,0,1,1
976,2,junior,1,1,1,1,0,1,0,1,0
977,1,junior,1,1,1,0,0,0,1,1,1
978,6,mid,1,1,1,1,0,0,0,0,1
979,3,mid,1,1,1,1,1,0,0,0,1
980,6,mid,1,1,1,1,0,1,0,1,0
981,6,mid,1,1,1,1,1,0,0,1,1
982,7,senior,1,1,1,1,0,0,0,1,0
983,6,mid,1,1,0,1,0,1,0,1,1
984,7,senior,1,1,1,1,0,0,0,1,1
985,6,mid,1,1,0,0,0,0,1,1,0
986,7,senior,1,1,1,1,0,0,1,0,1
987,6,mid,1,0,0,0,1,1,0,1,1
988,3,mid,1,0,1,1,0,1,0,1,1
989,2,junior,1,1,1,1,1,1,0,1,1
990,8,senior,1,1,0,0,0,1,1,1,0
991,3,mid,0,0,0,1,0,1,0,1,1
992,6,mid,1,1,0,1,0,0,0,0,0
993,2,junior,0,1,0,1,1,1,0,1,1
994,4,mid,1,1,1,1,1,0,0,1,1
995,5,mid,1,1,1,1,0,0,0,0,1
996,6,mid,1,1,1,1,0,0,0,1,0
997,5,mid,1,1,1,1,1,0,1,1,1
998,3,mid,1,0,1,0,0,0,1,1,1
999,10,senior,1,0,0,1,1,0,0,0,0
1000,5,mid,1,0,1,0,0,0,1,1,1
1001,8,senior,1,1,1,1,0,0,0,0,1
1002,8,senior,0,0,1,0,0,1,1,0,1
1003,6,mid,1,1,0,1,0,0,0,1,1
1004,9,senior,1,1,1,1,0,1,0,1,1
1005,1,junior,1,0,0,1,0,0,0,1,0
1006,10,senior,1,0,1,1,0,0,1,1,1
1007,9,senior,0,1,1,1,0,1,0,0,1
1008,5,mid,1,1,0,1,0,0,1,1,1
1009,8,senior,1,1,1,1,1,0,0,1,1
1010,5,mid,0,1,1,1,1,0,1,1,1
1011,2,junior,1,0,1,1,0,1,1,1,0
1012,8,senior,0,1,1,1,0,1,0,1,1
1013,2,junior,1,1,1,1,1,0,0,0,1
1014,3,mid,1,1,0,1,0,0,1,0,1
1015,5,mid,1,1,1,1,1,0,1,1,0
1016,9,senior,1,1,0,1,1,1,1,0,1
1017,4,mid,1,1,1,1,0,1,0,1,0
1018,5,mid,0,1,1,0,0,1,1,1,1
1019,0,junior,1,1,1,1,1,1,0,1,1
1020,1,junior,1,1,1,1,0,0,0,0,1
1021,0,junior,0,1,1,0,0,0,1,1,0
1022,0,junior,1,1,1,1,1,0,0,0,0
1023,9,senior,1,1,0,1,0,0,0,0,1
1024,9,senior,1,1,1,1,1,0,0,1,1
1025,9,senior,1,1,1,1,0,1,1,0,1
1026,0,junior,1,1,1,1,1,0,0,1,1
1027,0,junior,1,1,1,0,1,0,1,1,1
1028,3,mid,1,1,1,1,1,0,0,1,0
1029,6,mid,1,1,1,1,0,1,0,1,0
1030,3,mid,0,1,1,0,0,0,0,1,1
1031,5,mid,0,1,1,1,0,1,1,1,0
1032,1,junior,1,1,1,0,0,0,0,1,1
1033,8,senior,0,1,1,1,0,0,0,1,1
1034,3,mid,0,1,0,1,0,0,0,1,1
1035,0,junior,1,0,0,1,1,1,0,1,1
1036,8,senior,0,1,1,0,0,0,0,1,1
1037,9,senior,1,1,1,0,0,0,0,0,0
1038,0,junior,1,1,0,1,0,1,0,0,1
1039,4,mid,0,0,1,1,1,1,0,1,0
1040,9,senior,1,1,1,0,0,1,0,0,1
1041,7,senior,1,0,0,1,0,0,0,0,0
1042,9,senior,1,1,1,1,0,1,0,1,0
1043,4,mid,1,1,1,1,0,0,0,1,1
1044,4,mid,1,1,1,1,0,0,1,1,1
1045,7,senior,1,1,0,0,1,0,0,0,1
1046,1,junior,1,1,1,0,1,1,0,0,1
1047,2,junior,1,1,0,1,1,1,1,0,1
1048,6,mid,1,1,1,1,0,1,1,1,1
1049,7,senior,1,1,1,0,0,0,1,1,1
1050,1,junior,1,1,1,0,0,1,1,0,0
1051,5,mid,0,0,1,1,1,1,1,1,0
1052,4,mid,1,1,1,1,0,0,0,1,0
1053,5,mid,1,1,1,0,0,0,0,1,1
1054,10,senior,1,0,1,0,0,0,0,1,1
1055,0,junior,0,1,0,1,1,0,0,1,1
1056,10,senior,1,1,1,1,0,1,0,0,0
1057,4,mid,1,0,0,1,1,0,1,0,0
1058,8,senior,1,0,1,0,1,1,1,1,1
1059,4,mid,0,0,0,1,0,0,0,0,1
1060,3,mid,1,1,0,1,0,0,0,1,0
1061,8,senior,1,1,1,1,0,1,0,1,0
1062,7,senior,0,1,1,0,0,1,1,1,1
1063,1,junior,0,1,1,1,1,1,0,1,1
1064,7,senior,1,1,0,1,0,1,0,1,1
1065,8,senior,1,1,1,0,1,0,1,0,1
1066,4,mid,0,1,1,1,0,0,0,1,0
1067,10,senior,1,1,1,0,0,0,0,1,1
1068,7,senior,1,1,1,0,0,0,0,1,0
1069,3,mid,1,1,0,1,1,1,0,1,1
1070,0,junior,1,1,1,1,0,0,0,1,1
1071,7,senior,1,0,1,0,0,0,0,1,0
1072,2,junior,1,1,0,1,1,0,1,1,0
1073,8,senior,1,0,0,0,0,0,1,1,0
1074,5,mid,1,1,1,1,1,0,0,0,1
1075,5,mid,1,1,1,1,1,1,0,0,1
1076,1,junior,1,1,0,1,1,0,1,1,0
1077,7,senior,1,1,0,1,1,1,1,1,1
1078,1,junior,1,1,1,0,1,0,1,1,1
1079,4,mid,1,0,0,1,0,0,0,1,0
1080,9,senior,0,1,0,1,0,1,0,1,1
1081,10,senior,1,1,1,1,0,0,0,0,1
1082,10,senior,1,0,0,1,0,0,0,0,1
1083,10,senior,1,1,1,1,1,0,0,0,1
1084,6,mid,1,1,1,1,0,1,1,1,1
1085,2,junior,0,1,1,1,0,1,0,0,1
1086,9,senior,1,1,0,1,0,1,0,1,1
1087,8,senior,0,1,1,0,1,0,0,1,1
1088,10,senior,1,1,0,1,0,0,1,0,0
1089,7,senior,0,0,0,1,0,1,0,1,1
1090,1,junior,1,1,1,1,1,0,0,1,1
1091,5,mid,0,1,0,1,1,0,0,1,1
1092,4,mid,0,1,1,0,0,1,0,1,1
1093,9,senior,1,0,1,1,1,0,0,1,1
1094,4,mid,0,1,1,1,0,0,0,0,1
1095,3,mid,1,1,0,1,1,0,0,1,0
1096,0,junior,0,1,1,1,0,1,0,0,0
1097,9,senior,1,1,1,1,0,0,0,1,0
1098,8,senior,1,0,0,1,0,1,0,1,0
1099,0,junior,1,0,0,1,1,1,0,1,1
1100,4,mid,1,1,0,1,1,0,1,1,0
1101,5,mid,1,1,1,0,0,1,0,1,1
1102,5,mid,1,1,1,1,1,0,0,1,1
1103,10,senior,1,1,1,1,0,0,1,0,1
1104,1,junior,1,1,1,0,0,0,1,0,1
1105,3,mid,1,1,0,1,1,0,0,1,1
